timestamp,phase,entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-24 15:36:37,Phase 0,0.11539,0.16485,0,0.00011,-0.00066
2025-04-24 15:36:38,Phase 0,0.11539,0.16485,0,0,0.00015
2025-04-24 15:36:39,Phase 0,0.11539,0.16485,0,0.00822,0.01283
2025-04-24 15:36:40,Phase 0,0.07127,0.10182,0,0,-0.00076
2025-04-24 15:36:41,Phase 0,0.07127,0.10182,0,0.01523,0.00116
2025-04-24 15:36:42,Phase 0,0.15195,0.17148,0.1064,0.00605,0.00675
2025-04-24 15:36:43,Phase 0,0.15195,0.17148,0.1064,0.02779,0.00542
2025-04-24 15:36:44,Phase 0,0.15195,0.17148,0.1064,-0.00454,-0.00279
2025-04-24 15:36:45,Phase 0,0,0,0,-0.00063,-0.00382
2025-04-24 15:36:46,Phase 0,0,0,0,0,0.00035
2025-04-24 15:36:47,Phase 0,0,0,0,-0.00048,0.00131
2025-04-24 15:36:48,Phase 0,0,0,0,0.00166,0.0008
2025-04-24 15:36:49,Phase 0,0,0,0,0,0
2025-04-24 15:36:50,Phase 0,0,0,0,-0.11097,0.04309
2025-04-24 15:36:51,Phase 0,0,0,0,-3E-05,-0.00105
2025-04-24 15:36:52,Phase 0,0.17956,0.21091,0.1064,0.00082,-0.00075
2025-04-24 15:36:53,Phase 0,0.17956,0.21091,0.1064,-0.00084,0.0005
2025-04-24 15:36:54,Phase 0,0.17956,0.21091,0.1064,0,0
2025-04-24 15:36:55,Phase 0,0,0,0,0.0003,0.00338
2025-04-24 15:36:56,Phase 0,0,0,0,0,0
2025-04-24 15:36:57,Phase 0,0,0,0,0.00361,-0.00312
2025-04-24 15:36:58,Phase 0,0,0,0,0.04226,-0.01094
2025-04-24 15:36:59,Phase 0,0,0,0,0.07781,0.14396
2025-04-24 15:37:00,Phase 0,0.36331,0.30853,0.49115,0.03254,-0.10592
2025-04-24 15:37:01,Phase 0,0.36331,0.30853,0.49115,0.01628,-0.00089
2025-04-24 15:37:02,Phase 0,0.31812,0.30032,0.35965,0.00576,-0.00091
2025-04-24 15:37:03,Phase 0,0.31812,0.30032,0.35965,-0.02046,-0.03243
2025-04-24 15:37:04,Phase 0,0.31812,0.30032,0.35965,0.00217,2E-05
2025-04-24 15:37:05,Phase 0,0.21091,0.21091,0.21091,0.00404,0.00529
2025-04-24 15:37:06,Phase 0,0.21091,0.21091,0.21091,0.08057,0.07964
2025-04-24 15:37:07,Phase 0,0.19436,0.16485,0.26321,0,-0.03088
2025-04-24 15:37:08,Phase 0,0.19436,0.16485,0.26321,0.01013,0.00703
2025-04-24 15:37:09,Phase 0,0.03055,0,0.10182,0.00184,0.00109
2025-04-24 15:37:10,Phase 0,0.03055,0,0.10182,-0.0251,-0.0144
2025-04-24 15:37:11,Phase 0,0.03055,0,0.10182,-0.01815,-0.00277
2025-04-24 15:37:12,Phase 0,0.1064,0.1064,0.1064,0.01255,0.00017
2025-04-24 15:37:13,Phase 0,0.1064,0.1064,0.1064,-0.03341,0
2025-04-24 15:37:14,Phase 0,0.1064,0.1064,0.1064,0.01082,0.00056
2025-04-24 15:37:15,Phase 0,0.17192,0.20196,0.10182,-0.02219,0.01348
2025-04-24 15:37:16,Phase 0,0.17192,0.20196,0.10182,-0.123,0.04578
2025-04-24 15:37:17,Phase 0,0.28101,0.26321,0.32254,-0.01144,0.00933
2025-04-24 15:37:18,Phase 0,0.28101,0.26321,0.32254,0.00305,0.00156
2025-04-24 15:37:19,Phase 0,0.28101,0.26321,0.32254,0,-0.0001
2025-04-24 15:37:20,Phase 0,0.1064,0.1064,0.1064,0.00014,-0.0001
2025-04-24 15:37:21,Phase 0,0.1064,0.1064,0.1064,-0.00151,0.00221
2025-04-24 15:37:22,Phase 0,0,0,0,0,-0.00399
2025-04-24 15:37:23,Phase 0,0,0,0,-0.00021,0.00017
2025-04-24 15:37:24,Phase 0,0,0,0,-0.00469,0.00447
2025-04-24 15:37:25,Phase 0,0.10182,0.10182,0.10182,-0.00977,0.0003
2025-04-24 15:37:26,Phase 0,0.10182,0.10182,0.10182,0.03707,-0.03063
2025-04-24 15:37:27,Phase 0,0.28264,0.31338,0.21091,-0.02936,-0.00912
2025-04-24 15:37:28,Phase 0,0.28264,0.31338,0.21091,0.02633,0.00466
2025-04-24 15:37:29,Phase 0,0.28264,0.31338,0.21091,0.01529,0.0038
2025-04-24 15:37:30,Phase 0,0.07127,0.10182,0,-0.06053,-0.04437
2025-04-24 15:37:31,Phase 0,0.07127,0.10182,0,0.00528,0.00461
2025-04-24 15:37:32,Phase 0,0.03055,0,0.10182,-0.01213,-0.00788
2025-04-24 15:37:33,Phase 0,0.03055,0,0.10182,0.03884,0.01017
2025-04-24 15:37:34,Phase 0,0.03055,0,0.10182,-0.00024,0.00016
2025-04-24 15:37:35,Phase 0,0.07448,0.1064,0,-0.01983,-0.00365
2025-04-24 15:37:36,Phase 0,0.07448,0.1064,0,0,0
2025-04-24 15:37:37,Phase 0,0,0,0,0.00811,-0.00324
2025-04-24 15:37:38,Phase 0,0,0,0,0.05133,-0.0106
2025-04-24 15:37:39,Phase 0,0,0,0,0,0
2025-04-24 15:37:40,Phase 0,0.07127,0.10182,0,0.02682,0.00035
2025-04-24 15:37:41,Phase 0,0.07127,0.10182,0,0.00378,0.00097
2025-04-24 15:37:42,Phase 0,0,0,0,0,-0.0018
2025-04-24 15:37:43,Phase 0,0,0,0,0.01314,0.00232
2025-04-24 15:37:44,Phase 0,0,0,0,0,0
2025-04-24 15:37:45,Phase 0,0,0,0,-0.00131,0.00554
2025-04-24 15:37:46,Phase 0,0,0,0,-0.00021,0.00015
2025-04-24 15:37:47,Phase 0,0.20196,0.20196,0.20196,0.00059,0.00035
2025-04-24 15:37:48,Phase 0,0.20196,0.20196,0.20196,0.04405,-0.03185
2025-04-24 15:37:49,Phase 0,0.21091,0.21091,0.20196,0.0628,0
2025-04-24 15:37:50,Phase 0,0.21091,0.21091,0.21091,0,0.00093
2025-04-24 15:37:51,Phase 0,0.21091,0.21091,0.21091,-0.00098,-0.00068
2025-04-24 15:37:52,Phase 0,0.07127,0.10182,0,0.01603,0.00656
2025-04-24 15:37:53,Phase 0,0.07127,0.10182,0,0.00032,0
2025-04-24 15:37:54,Phase 0,0.07127,0.10182,0,0,0
2025-04-24 15:37:55,Phase 0,0.07127,0.10182,0,0.00049,0
2025-04-24 15:37:56,Phase 0,0.07127,0.10182,0,0.02543,0.00763
2025-04-24 15:37:57,Phase 0,0,0,0,0.00085,0
2025-04-24 15:37:58,Phase 0,0,0,0,0,0
2025-04-24 15:37:59,Phase 0,0,0,0,0.01303,0.01076
2025-04-24 15:38:00,Phase 0,0,0,0,-0.00042,-0.00011
2025-04-24 15:38:01,Phase 0,0,0,0,0.02208,0.00054
2025-04-24 15:38:02,Phase 0,0,0,0,0.0174,0.00852
2025-04-24 15:38:03,Phase 0,0,0,0,0.00083,0
2025-04-24 15:38:04,Phase 0,0,0,0,0.00028,0.00221
2025-04-24 15:38:05,Phase 0,0.03192,0,0.1064,-0.00233,0.00435
2025-04-24 15:38:06,Phase 0,0.03192,0,0.1064,0.00116,-0.00022
2025-04-24 15:38:07,Phase 0,0,0,0,0.00043,0
2025-04-24 15:38:08,Phase 0,0,0,0,-0.00636,0
2025-04-24 15:38:09,Phase 0,0,0,0,0,0
2025-04-24 15:38:10,Phase 0,0,0,0,-0.07415,0.00223
2025-04-24 15:38:11,Phase 0,0,0,0,-0.002,0.00041
2025-04-24 15:38:12,Phase 0,0.07448,0.1064,0,0,0
2025-04-24 15:38:13,Phase 0,0.07448,0.1064,0,0.00017,-0.0001
2025-04-24 15:38:14,Phase 0,0.07448,0.1064,0,-0.0688,0.04051
2025-04-24 15:38:15,Phase 0,0.03055,0,0.10182,0.1446,-0.07686
2025-04-24 15:38:16,Phase 0,0.03055,0,0.10182,-0.01401,0.00771
2025-04-24 15:38:17,Phase 0,0.10182,0.10182,0.10182,-0.00543,0.00791
2025-04-24 15:38:18,Phase 0,0.10182,0.10182,0.10182,0.00189,0
2025-04-24 15:38:19,Phase 0,0.10182,0.10182,0.10182,0.00232,0
2025-04-24 15:38:20,Phase 0,0,0,0,0.28147,0.06116
2025-04-24 15:38:21,Phase 0,0,0,0,-0.021,-0.05374
2025-04-24 15:38:22,Phase 0,0.39656,0.30032,0.62111,-0.03124,0.03138
2025-04-24 15:38:23,Phase 0,0.39656,0.30032,0.62111,0,0.00204
2025-04-24 15:38:24,Phase 0,0.39656,0.20196,0.62111,0,0
2025-04-24 15:38:25,Phase 0,0.17192,0.20196,0.10182,0,0
2025-04-24 15:38:26,Phase 0,0.17192,0.20196,0.10182,0,0
2025-04-24 15:38:27,Phase 0,0,0,0,0,0
2025-04-24 15:38:28,Phase 0,0,0,0,0,0
2025-04-24 15:38:29,Phase 0,0,0,0,0.00076,0.00495
2025-04-24 15:38:30,Phase 0,0,0,0,0.01272,-0.01207
2025-04-24 15:38:31,Phase 0,0,0,0,0.02805,-0.00252
2025-04-24 15:38:32,Phase 0,0.13186,0.10182,0.20196,0.04971,0
2025-04-24 15:38:33,Phase 0,0.13186,0.10182,0.20196,0.01601,0.00438
2025-04-24 15:38:34,Phase 0,0.13186,0.10182,0.20196,0.00105,0
2025-04-24 15:38:35,Phase 0,0,0,0,0,0
2025-04-24 15:38:36,Phase 0,0,0,0,0.01076,0.01226
2025-04-24 15:38:37,Phase 0,0,0,0,0.00043,0.00063
2025-04-24 15:38:38,Phase 0,0,0,0,0,0
2025-04-24 15:38:39,Phase 0,0,0,0,0,0
2025-04-24 15:38:40,Phase 0,0,0,0,0.0003,0.00051
2025-04-24 15:38:41,Phase 0,0,0,0,-0.06366,-0.02874
2025-04-24 15:38:42,Phase 0,0.07127,0.10182,0,-0.00119,0
2025-04-24 15:38:43,Phase 0,0.07127,0.10182,0,-0.02121,0
2025-04-24 15:38:44,Phase 0,0.07127,0.10182,0,-0.00453,-0.00158
2025-04-24 15:38:45,Phase 0,0,0,0,0,0
2025-04-24 15:38:46,Phase 0,0,0,0,-0.00602,0.00297
2025-04-24 15:38:47,Phase 0,0,0,0,0,0
2025-04-24 15:38:48,Phase 0,0,0,0,0.04484,-0.0044
2025-04-24 15:38:49,Phase 0,0,0,0,0.01629,-0.00017
2025-04-24 15:38:50,Phase 0,0,0,0,0.03524,0.01414
2025-04-24 15:38:51,Phase 0,0,0,0,0.00862,0.0161
2025-04-24 15:38:52,Phase 0,0,0,0,0,0
2025-04-24 15:38:53,Phase 0,0,0,0,0,0
2025-04-24 15:38:54,Phase 0,0,0,0,0,0
2025-04-24 15:38:55,Phase 0,0.03055,0,0.10182,0.00068,0.00145
2025-04-24 15:38:56,Phase 0,0.03055,0,0.10182,-0.02206,-0.00314
2025-04-24 15:38:57,Phase 0,0.1064,0.1064,0.1064,0.04014,0.00376
2025-04-24 15:38:58,Phase 0,0.1064,0.1064,0.1064,-0.00041,0
Averge,,,,,,
timestamp,phase,entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-24 16:16:21,Phase 0,0,0,0,-0.02585,0.00166
2025-04-24 16:16:22,Phase 0,0.22047,0.17148,0.3348,0.00935,-0.00297
2025-04-24 16:16:23,Phase 0,0.22047,0.17148,0.3348,-0.00191,0.0014
2025-04-24 16:16:24,Phase 0,0.22047,0.17148,0.3348,0,0
2025-04-24 16:16:25,Phase 0,0.24483,0.26321,0.20196,0,0
2025-04-24 16:16:26,Phase 0,0.24483,0.26321,0.20196,0.00838,0
2025-04-24 16:16:27,Phase 0,0,0,0,0,0
2025-04-24 16:16:28,Phase 0,0,0,0,0,0
2025-04-24 16:16:29,Phase 0,0,0,0,0.02913,0.00071
2025-04-24 16:16:30,Phase 0,0,0,0,0.01557,0
2025-04-24 16:16:31,Phase 0,0,0,0,0,0
2025-04-24 16:16:32,Phase 0,0,0,0,0,0
2025-04-24 16:16:33,Phase 0,0,0,0,0,0
2025-04-24 16:16:34,Phase 0,0,0,0,0.01447,0
2025-04-24 16:16:35,Phase 0,0,0,0,0,0
2025-04-24 16:16:36,Phase 0,0,0,0,0,0
2025-04-24 16:16:37,Phase 0,0,0,0,0,0
2025-04-24 16:16:38,Phase 0,0,0,0,0.02549,0
2025-04-24 16:16:39,Phase 0,0,0,0,0.03437,0.00841
2025-04-24 16:16:40,Phase 0,0,0,0,0.00257,-0.00022
2025-04-24 16:16:41,Phase 0,0,0,0,-0.00794,-0.00568
2025-04-24 16:16:42,Phase 0,0,0,0,0.00016,-0.00075
2025-04-24 16:16:43,Phase 0,0,0,0,-0.00849,-0.00079
2025-04-24 16:16:44,Phase 0,0,0,0,-0.03867,-0.00553
2025-04-24 16:16:45,Phase 0,0,0,0,0,0
2025-04-24 16:16:46,Phase 0,0,0,0,0,0
2025-04-24 16:16:47,Phase 0,0,0,0,0,0
2025-04-24 16:16:48,Phase 0,0,0,0,-0.00121,0
2025-04-24 16:16:49,Phase 0,0,0,0,-0.00863,0.01002
2025-04-24 16:16:50,Phase 0,0,0,0,-0.00508,0.00434
2025-04-24 16:16:51,Phase 0,0,0,0,0.00015,0
2025-04-24 16:16:52,Phase 0,0,0,0,-0.00029,-0.00053
2025-04-24 16:16:53,Phase 0,0,0,0,0.02285,-0.00725
2025-04-24 16:16:54,Phase 0,0,0,0,0.00861,0
2025-04-24 16:16:55,Phase 0,0.07448,0.1064,0,-0.06001,0.00087
2025-04-24 16:16:56,Phase 0,0.07448,0.1064,0,-0.00682,0.0095
2025-04-24 16:16:57,Phase 0,0.24483,0.26321,0.20196,-0.00101,-0.00364
2025-04-24 16:16:58,Phase 0,0.24483,0.26321,0.20196,-0.00043,0.00087
2025-04-24 16:16:59,Phase 0,0.24483,0.26321,0.20196,-0.03972,0.01125
2025-04-24 16:17:00,Phase 0,0,0,0,-0.00528,0.00488
2025-04-24 16:17:01,Phase 0,0,0,0,0.00014,0
2025-04-24 16:17:02,Phase 0,0,0,0,-0.00067,-0.00158
2025-04-24 16:17:03,Phase 0,0,0,0,0,0
2025-04-24 16:17:04,Phase 0,0,0,0,0.03519,-0.01558
2025-04-24 16:17:05,Phase 0,0,0,0,0,0
2025-04-24 16:17:06,Phase 0,0,0,0,0.00255,0
2025-04-24 16:17:07,Phase 0,0,0,0,-0.00021,0
2025-04-24 16:17:08,Phase 0,0,0,0,0.03226,0.00555
2025-04-24 16:17:09,Phase 0,0,0,0,0.00976,0.00207
2025-04-24 16:17:10,Phase 0,0,0,0,0.00887,0.00036
2025-04-24 16:17:11,Phase 0,0,0,0,0,0
2025-04-24 16:17:12,Phase 0,0.07127,0.10182,0,0.00427,0.00232
2025-04-24 16:17:13,Phase 0,0.07127,0.10182,0,0.03529,-0.00422
2025-04-24 16:17:14,Phase 0,0.07127,0.10182,0,-0.00818,-0.00323
2025-04-24 16:17:15,Phase 0,0.07448,0.1064,0,-8E-05,4E-05
2025-04-24 16:17:16,Phase 0,0.07448,0.1064,0,0,-0.00021
2025-04-24 16:17:17,Phase 0,0,0,0,0.02152,0.0113
2025-04-24 16:17:18,Phase 0,0,0,0,0.00081,-0.00032
2025-04-24 16:17:19,Phase 0,0,0,0,0.00021,0
2025-04-24 16:17:20,Phase 0,0,0,0,0.00035,-0.00296
2025-04-24 16:17:21,Phase 0,0,0,0,0.02077,0.00639
2025-04-24 16:17:22,Phase 0,0,0,0,-0.10254,-0.05898
2025-04-24 16:17:23,Phase 0,0,0,0,0.00185,0.00055
2025-04-24 16:17:24,Phase 0,0,0,0,0.00059,0
2025-04-24 16:17:25,Phase 0,0.17192,0.20196,0.10182,-0.01601,-0.00225
2025-04-24 16:17:26,Phase 0,0.17192,0.20196,0.10182,0,0
2025-04-24 16:17:27,Phase 0,0.14137,0.20196,0,-0.06298,0.0013
2025-04-24 16:17:28,Phase 0,0.14137,0.20196,0,0.00074,0
2025-04-24 16:17:29,Phase 0,0.14137,0.20196,0,0.00018,0
2025-04-24 16:17:30,Phase 0,0.07448,0.1064,0,0,0
2025-04-24 16:17:31,Phase 0,0.07448,0.1064,0,0.01056,-0.02349
2025-04-24 16:17:32,Phase 0,0.12508,0,0.41692,0,0
2025-04-24 16:17:33,Phase 0,0.12508,0,0.41692,0.06839,-0.02432
2025-04-24 16:17:34,Phase 0,0.12508,0,0.41692,0.00085,-0.00034
2025-04-24 16:17:35,Phase 0,0.27081,0.30032,0.20196,0.0624,-0.02231
2025-04-24 16:17:36,Phase 0,0.27081,0.30032,0.20196,0,0.01498
2025-04-24 16:17:37,Phase 0,0.21091,0.21091,0.21091,0,-0.00084
2025-04-24 16:17:38,Phase 0,0.21091,0.21091,0.21091,0,-0.00189
2025-04-24 16:17:39,Phase 0,0.21091,0.21091,0.21091,0,0
2025-04-24 16:17:40,Phase 0,0,0,0,0,0
2025-04-24 16:17:41,Phase 0,0,0,0,0.01919,0
2025-04-24 16:17:42,Phase 0,0.21597,0.30853,0,-0.01062,-0.02327
2025-04-24 16:17:43,Phase 0,0.21597,0.30853,0,-0.12142,-0.05934
2025-04-24 16:17:44,Phase 0,0.21597,0.30853,0,0.00483,-0.00985
2025-04-24 16:17:45,Phase 0,0.41657,0.41782,0.41366,-0.06062,0.03544
2025-04-24 16:17:46,Phase 0,0.41657,0.41782,0.41366,0.00423,0.02777
2025-04-24 16:17:47,Phase 0,0.33697,0.26321,0.50907,-0.00157,0.00301
2025-04-24 16:17:48,Phase 0,0.33697,0.26321,0.50907,0.00402,-0.06379
2025-04-24 16:17:49,Phase 0,0.33697,0.26321,0.50907,-0.00253,0.00551
2025-04-24 16:17:50,Phase 0,0.30932,0.26321,0.41692,0.00506,-0.0009
2025-04-24 16:17:51,Phase 0,0.30932,0.26321,0.41692,-0.00067,0
2025-04-24 16:17:52,Phase 0,0.14764,0.21091,0,0,0.00016
2025-04-24 16:17:53,Phase 0,0.14764,0.21091,0,-0.00085,0
2025-04-24 16:17:54,Phase 0,0.14764,0.21091,0,0,0
2025-04-24 16:17:55,Phase 0,0,0,0,0,0
2025-04-24 16:17:56,Phase 0,0,0,0,0,0
2025-04-24 16:17:57,Phase 0,0,0,0,0.01797,-0.00839
2025-04-24 16:17:58,Phase 0,0,0,0,-0.00021,0.00475
2025-04-24 16:17:59,Phase 0,0,0,0,0.00073,0.00017
2025-04-24 16:18:00,Phase 0,0.07448,0.1064,0,-0.00048,-0.00121
2025-04-24 16:18:01,Phase 0,0.07448,0.1064,0,-0.00186,-0.00549
2025-04-24 16:18:02,Phase 0,0.10182,0.10182,0.10182,-0.06927,-0.02068
2025-04-24 16:18:03,Phase 0,0.10182,0.10182,0.10182,0,0
2025-04-24 16:18:04,Phase 0,0.10182,0.10182,0.10182,0.00015,0
2025-04-24 16:18:05,Phase 0,0,0,0,0.14001,0.01741
2025-04-24 16:18:06,Phase 0,0,0,0,0,0.00023
2025-04-24 16:18:07,Phase 0,0.17192,0.20196,0.10182,0,0.00041
2025-04-24 16:18:08,Phase 0,0.17192,0.20196,0.10182,0,0.00124
2025-04-24 16:18:09,Phase 0,0.17192,0.20196,0.10182,0.00202,0.00191
2025-04-24 16:18:10,Phase 0,0.18331,0.17148,0.21091,-0.02893,-0.00277
2025-04-24 16:18:11,Phase 0,0.18331,0.17148,0.21091,-0.00901,-0.01057
2025-04-24 16:18:12,Phase 0,0.17901,0.21209,0.10182,0.00279,-0.00091
2025-04-24 16:18:13,Phase 0,0.17901,0.21209,0.10182,-0.04771,0.00842
2025-04-24 16:18:14,Phase 0,0.17901,0.21209,0.10182,0.00127,0
2025-04-24 16:18:15,Phase 0,0.1064,0.1064,0.1064,-0.09715,0.01563
2025-04-24 16:18:16,Phase 0,0.1064,0.1064,0.1064,-0.01125,0.01606
2025-04-24 16:18:17,Phase 0,0.07127,0.10182,0,0.00029,0
2025-04-24 16:18:18,Phase 0,0.07127,0.10182,0,0,0
2025-04-24 16:18:19,Phase 0,0,0,0,0,0
2025-04-24 16:18:20,Phase 0,0,0,0,-0.00489,0.00252
2025-04-24 16:18:21,Phase 0,0,0,0,0.00073,-0.00178
2025-04-24 16:18:22,Phase 0,0,0,0,-0.00136,0.00249
2025-04-24 16:18:23,Phase 0,0,0,0,0.00724,0
2025-04-24 16:18:24,Phase 0,0,0,0,-0.00196,-0.00847
2025-04-24 16:18:25,Phase 0,0.11539,0.16485,0,0.00039,-0.00024
2025-04-24 16:18:26,Phase 0,0.11539,0.16485,0,0.0018,0.00173
2025-04-24 16:18:27,Phase 0,0,0,0,0,0
2025-04-24 16:18:28,Phase 0,0,0,0,0,0
2025-04-24 16:18:29,Phase 0,0,0,0,0,5E-05
2025-04-24 16:18:30,Phase 0,0,0,0,0,-3E-05
2025-04-24 16:18:31,Phase 0,0,0,0,0,0.0005
2025-04-24 16:18:32,Phase 0,0,0,0,-0.02107,-0.0011
2025-04-24 16:18:33,Phase 0,0,0,0,-0.00959,0
2025-04-24 16:18:34,Phase 0,0,0,0,0.00292,0.00016
2025-04-24 16:18:35,Phase 0,0.07127,0.10182,0,0,0
2025-04-24 16:18:36,Phase 0,0.07127,0.10182,0,-0.05134,0.01807
2025-04-24 16:18:37,Phase 0,0,0,0,0.00029,0
2025-04-24 16:18:38,Phase 0,0,0,0,0,0
2025-04-24 16:18:39,Phase 0,0,0,0,0,0
2025-04-24 16:18:40,Phase 0,0,0,0,0,0
2025-04-24 16:18:41,Phase 0,0,0,0,0.00074,0
2025-04-24 16:18:42,Phase 0,0,0,0,0,0
2025-04-24 16:18:43,Phase 0,0,0,0,-0.00014,-0.00011
2025-04-24 16:18:44,Phase 0,0,0,0,0,0
2025-04-24 16:18:45,Phase 0,0,0,0,-0.01668,0.02828
2025-04-24 16:18:46,Phase 0,0,0,0,7E-05,0.00112
2025-04-24 16:18:47,Phase 0,0.20196,0.20196,0.20196,0,0
2025-04-24 16:18:48,Phase 0,0.20196,0.20196,0.20196,-0.00272,0.00165
2025-04-24 16:18:49,Phase 0,0.20196,0.20196,0.20196,0.01168,0.00119
2025-04-24 16:18:50,Phase 0,0.07127,0.10182,0,0.00182,0.00102
2025-04-24 16:18:51,Phase 0,0.07127,0.10182,0,0.00438,0.00259
2025-04-24 16:18:52,Phase 0,0.15195,0.17148,0.1064,-0.04552,-0.02928
2025-04-24 16:18:53,Phase 0,0.15195,0.17148,0.1064,0.01046,0.00511
2025-04-24 16:18:54,Phase 0,0.15195,0.17148,0.1064,-0.00022,-0.00086
2025-04-24 16:18:55,Phase 0,0,0,0,0,0
2025-04-24 16:18:56,Phase 0,0,0,0,0,0
2025-04-24 16:18:57,Phase 0,0,0,0,0.00795,0.00431
2025-04-24 16:18:58,Phase 0,0,0,0,0.00709,-0.00286
2025-04-24 16:18:59,Phase 0,0,0,0,0.00028,-0.00011
2025-04-24 16:19:00,Phase 0,0.14764,0.21091,0,0.00017,0.00068
2025-04-24 16:19:01,Phase 0,0.14764,0.21091,0,-0.03415,0.02118
2025-04-24 16:19:02,Phase 0,0.10182,0.10182,0.10182,0.04445,0.0355
2025-04-24 16:19:03,Phase 0,0.10182,0.10182,0.10182,-0.00099,-0.00105
2025-04-24 16:19:04,Phase 0,0.10182,0.10182,0.10182,-0.48803,0.2636
2025-04-24 16:19:05,Phase 0,0.27081,0.30032,0.20196,0.00278,0.00249
2025-04-24 16:19:06,Phase 0,0.27081,0.30032,0.20196,0,0
2025-04-24 16:19:07,Phase 0,0.32837,0.3348,0.31338,-0.0116,0.00227
2025-04-24 16:19:08,Phase 0,0.32837,0.3348,0.31338,-0.00718,0.01295
2025-04-24 16:19:09,Phase 0,0.32837,0.3348,0.31338,-0.0044,0.0013
2025-04-24 16:19:10,Phase 0,0.12073,0.10182,0.16485,0.05923,0.1215
2025-04-24 16:19:11,Phase 0,0.12073,0.10182,0.16485,0.02894,-0.03157
2025-04-24 16:19:12,Phase 0,0.27758,0.20196,0.45403,0,0.01851
2025-04-24 16:19:13,Phase 0,0.27758,0.20196,0.45403,0,0.00043
2025-04-24 16:19:14,Phase 0,0.27758,0.20196,0.45403,-0.038,-0.2746
2025-04-24 16:19:15,Phase 0,0.09401,0,0.31338,-0.06412,0.07624
2025-04-24 16:19:16,Phase 0,0.09401,0,0.31338,0.0001,0.00813
2025-04-24 16:19:17,Phase 0,0.29214,0.26321,0.35965,-0.00013,-0.00589
2025-04-24 16:19:18,Phase 0,0.29214,0.26321,0.35965,0.04368,-0.08242
2025-04-24 16:19:19,Phase 0,0.29214,0.26321,0.35965,0.23674,0.04648
2025-04-24 16:19:20,Phase 0,0.24927,0.20196,0.35965,-0.01322,-0.00829
2025-04-24 16:19:21,Phase 0,0.24927,0.20196,0.35965,-0.05692,-0.02173
2025-04-24 16:19:22,Phase 0,0.17956,0.21091,0.1064,-0.00591,-0.0027
2025-04-24 16:19:23,Phase 0,0.17956,0.21091,0.1064,-0.00339,-0.00025
2025-04-24 16:19:24,Phase 0,0.17956,0.21091,0.1064,0,0
2025-04-24 16:19:25,Phase 0,0.07127,0.10182,0,0.00927,0
2025-04-24 16:19:26,Phase 0,0.07127,0.10182,0,0.00064,0.00035
2025-04-24 16:19:27,Phase 0,0,0,0,0.02544,0.00673
2025-04-24 16:19:28,Phase 0,0,0,0,-0.00527,-0.00213
2025-04-24 16:19:29,Phase 0,0,0,0,0.00921,0.00506
2025-04-24 16:19:30,Phase 0,0,0,0,0,0.0032
2025-04-24 16:19:31,Phase 0,0,0,0,0.0002,0.00014
2025-04-24 16:19:32,Phase 0,0,0,0,-0.0009,-0.00067
2025-04-24 16:19:33,Phase 0,0,0,0,0,-0.00214
2025-04-24 16:19:34,Phase 0,0,0,0,-0.02596,-0.02131
2025-04-24 16:19:35,Phase 0,0,0,0,0.01129,0
2025-04-24 16:19:36,Phase 0,0,0,0,-0.00021,-0.0006
2025-04-24 16:19:37,Phase 0,0.28721,0.31991,0.21091,-0.06261,-0.00505
2025-04-24 16:19:38,Phase 0,0.28721,0.31991,0.21091,0.00412,0
2025-04-24 16:19:39,Phase 0,0.28721,0.31991,0.21091,0.02213,0
2025-04-24 16:19:40,Phase 0,0,0,0,0,0
2025-04-24 16:19:41,Phase 0,0,0,0,-0.01064,0
2025-04-24 16:19:42,Phase 0,0.10182,0.10182,0.10182,0.0014,-0.00187
2025-04-24 16:19:43,Phase 0,0.10182,0.10182,0.10182,0,0
2025-04-24 16:19:44,Phase 0,0.10182,0.10182,0.10182,0,0
2025-04-24 16:19:45,Phase 0,0,0,0,0,0
2025-04-24 16:19:46,Phase 0,0,0,0,0.00367,-0.0082
2025-04-24 16:19:47,Phase 0,0.07127,0.10182,0,-0.00262,0
2025-04-24 16:19:48,Phase 0,0.07127,0.10182,0,-0.00016,0
2025-04-24 16:19:49,Phase 0,0.07127,0.10182,0,0,0
2025-04-24 16:19:50,Phase 0,0,0,0,0,0
2025-04-24 16:19:51,Phase 0,0,0,0,-0.13717,0.0492
2025-04-24 16:19:52,Phase 0,0.15195,0.17148,0.1064,0,0
2025-04-24 16:19:53,Phase 0,0.15195,0.17148,0.1064,0,0
2025-04-24 16:19:54,Phase 0,0.15195,0.17148,0.1064,-0.00717,0.00377
2025-04-24 16:19:55,Phase 0,0,0,0,0,-0.00032
2025-04-24 16:19:56,Phase 0,0,0,0,0.00111,-0.00017
2025-04-24 16:19:57,Phase 0,0,0,0,-0.00132,0.00096
2025-04-24 16:19:58,Phase 0,0,0,0,0,0
2025-04-24 16:19:59,Phase 0,0.1064,0.1064,0,-0.01807,0.00731
2025-04-24 16:20:00,Phase 0,0.1064,0.1064,0.1064,0.00426,-0.01786
2025-04-24 16:20:01,Phase 0,0.1064,0.1064,0.1064,0.00048,-0.00117
2025-04-24 16:20:02,Phase 0,0.22034,0.20196,0.26321,0.10016,0.0114
